title,review_n,review,review_date,likes_n,title_category
"[??3시간 뒤 종료] 무수한 색이 만나 피워내는 한 줄기 빛, 블라썸의 캔들 메이킹",484,자세히 알려주시고 그렇게 되는 이유까지 설명을 자세히 해주셔서 정말 좋네요!,2019. 4. 24.,2040,캔들/방향
"[??3시간 뒤 종료] 무수한 색이 만나 피워내는 한 줄기 빛, 블라썸의 캔들 메이킹",484,수강기간이 짧고 보내주신 초 원료도 두 번 정도 할수 있는 양이면 좋겠고요. 굳히는 시간이 얼마 정도 였는지 대략 자막으로 안내를 해주셨으면 좋겠는데... 이 정도 수강료에 저는 아쉽네요,2019. 4. 22.,2040,캔들/방향
"[??3시간 뒤 종료] 무수한 색이 만나 피워내는 한 줄기 빛, 블라썸의 캔들 메이킹",484,재료가 너무 작아요~ 두번째 클래스인데 앞에는 연습할 분량까지 챙겨 주셨는데 클래스 따라가기도 좀 벅찬 재료네요 ㅠ,2019. 4. 18.,2040,캔들/방향
"[??3시간 뒤 종료] 무수한 색이 만나 피워내는 한 줄기 빛, 블라썸의 캔들 메이킹",484,"지금은 캔들의 두종류는 넣는것만다르고 같다고봐도될듯하고 준비물로 오는 재료는 턱없이 부족하고.. 왁스 종류에 대한 설명도, 녹는점 색소넣는온도등 유튜브만 봐도 왁스마다 다르고 중요하다고 나오지만 이 수업은 전문지식없는 그냥 만들어보기 같았습니다 아쉬워요 그래도 완성캔들은 예쁩니다",2019. 3. 30.,2040,캔들/방향
"[??3시간 뒤 종료] 무수한 색이 만나 피워내는 한 줄기 빛, 블라썸의 캔들 메이킹",484,생각했던것보다 자세하길 원했지만 처음 집에서 혼자 하려니 동영상으로 보기에는 다소 어려운점들이 너무 많았어요.. 캔들은 색소를 넣는 온도나 향을 넣는온도 또는 붓는 온도가 다른걸 캔들 수업 다 끝나고 나서야 알았어요.. 조금만더 자세하게 알려주시고! 동영상도 여러 각도에서 알려쥬시면 훨신 퀄리티 좋은 수업이 될거 같아요!! 다음번에 또다른 캔들 수업 하시면 또 들을께요!!,2019. 3. 19.,2040,캔들/방향
"[??3시간 뒤 종료] 무수한 색이 만나 피워내는 한 줄기 빛, 블라썸의 캔들 메이킹",484,에브루 다른기법영상에서 화면 초점이 나갑니다! 첫번째 기법은 조색하는 색이 너무 흐려서 어떻게 하는건지 정확히 모르겠어요 ㅠㅠ,2019. 3. 12.,2040,캔들/방향
"[??3시간 뒤 종료] 무수한 색이 만나 피워내는 한 줄기 빛, 블라썸의 캔들 메이킹",484,"영상 새로찍어서 보기 좋네요 ㅎㅎ다만 혼자서 하기에 정확한 그람수나 몰드 사용, 잉크등에 대한 정보가 적었어요. 마지막은 재료 구입처 등 알려준다고 했는데 그런 정보는 없고 강사의 마지막 인사만 있네요. 젤왁스는 첫수업이라 mp로 했다고 하고, 수강생들한테 이후에는 hp사서 하라고 하는데 강사가 mp,hp재료를 다 가지고 있으면 실제로 제품 만들었을때 어떤지 보여줬으면 좋겠어요. 그리고 젤왁스로 만든 갤럭시캔들, 워터볼캔들은 심지 꽂아서 잘 안쓴다고 하는데 심지 꽂아서 불 피웠을때 어떻게 녹는지도 미리 보여줘서 알려줬음 좋겠어요. 다른 캔들들도 불 파워서 사용시 따로 캔들 홀더는 필요없는지 등의 캔들로써의 용도도 보여주면 좋겠어요. 너무 만들기에만 집중하고 만들기 전(재료 구입이나 관리 등) 만들기 후( 캔들관리 등)에 대한 내용도 같이 있으면 좋겠어요. 수업 듣고 혼자서 만들려고 하는데 너무 만들기만 있네요",2019. 3. 11.,2040,캔들/방향
"[??3시간 뒤 종료] 무수한 색이 만나 피워내는 한 줄기 빛, 블라썸의 캔들 메이킹",484,재밋네요 배송해주신 재료는 부족이라 아쉽고 중간중간 쟈료에 관해 왁스종류 그람수 등 자세히 있으면 졸겠어요,2019. 3. 3.,2040,캔들/방향
"[??3시간 뒤 종료] 무수한 색이 만나 피워내는 한 줄기 빛, 블라썸의 캔들 메이킹",484,영상 재편집으로 좋네요. 보고 캔들 만들면서 재료가 부족해서 아쉽네요. 배송 후 몰드크기 실수로 왁스를 추가로 재배송 해주셨는데 왁스만 재배송 해주셔서 잉크부족이 있네요,2019. 3. 2.,2040,캔들/방향
"[??3시간 뒤 종료] 무수한 색이 만나 피워내는 한 줄기 빛, 블라썸의 캔들 메이킹",484,영상이 생각보다 매끄럽지않고 재료도 너무 한정적인듯함 그리고 흰색염료 다 터져서 오고 계속 닦아도 자꾸 샘,2019. 2. 3.,2040,캔들/방향
"[??3시간 뒤 종료] 무수한 색이 만나 피워내는 한 줄기 빛, 블라썸의 캔들 메이킹",484,친절한 설명 감사합니다 !! 명화캔들 수업때 찍는 모습이 가려서 잘 보이지 않는게 조금 불편했지만 좋습니다 !,2019. 1. 28.,2040,캔들/방향
"[??3시간 뒤 종료] 무수한 색이 만나 피워내는 한 줄기 빛, 블라썸의 캔들 메이킹",484,영상작업은 무조건 전문 팀이 했으면 좋겠습니다. 앵글이 보기 불편한 구도네요. 같은 강의더라도 영상의 퀄리티 차이로 인해 수강의 질 차이가 이주 큽니다,2019. 1. 24.,2040,캔들/방향
"[??3시간 뒤 종료] 무수한 색이 만나 피워내는 한 줄기 빛, 블라썸의 캔들 메이킹",484,캔들 만드는 과정이 카메라에 더 잘 보였으면 좋겠습니다. 반짝이 넣는 장면은 거의 보이지가 않아서 이해하는데 한 참 걸렸어요. 무엇보다 재료가 초를 딱 하나씩만 만들 정도로 보내주셔서 이 점이 좀 그렇네요,2019. 1. 24.,2040,캔들/방향
"[??3시간 뒤 종료] 무수한 색이 만나 피워내는 한 줄기 빛, 블라썸의 캔들 메이킹",484,자세한 설명이 있어서 이해하기 쉽고 그동안 왜 그렇지?하고 초를 사용하면서 궁금한것들이 해결되어서 좋았습니다!!^^,2019. 1. 21.,2040,캔들/방향
"[??3시간 뒤 종료] 무수한 색이 만나 피워내는 한 줄기 빛, 블라썸의 캔들 메이킹",484,재밌네요ㅎㅎㅎ 재료를 더 사서 해보고 싶어요!,2019. 4. 24.,2040,캔들/방향
"[??3시간 뒤 종료] 무수한 색이 만나 피워내는 한 줄기 빛, 블라썸의 캔들 메이킹",484,동영상을 봐도 작업이 어떻게 되는건지 확인이 힘들어요.. ㅠㅠ,2019. 3. 21.,2040,캔들/방향
"[??3시간 뒤 종료] 무수한 색이 만나 피워내는 한 줄기 빛, 블라썸의 캔들 메이킹",484,마블링하는거 젓가락이 잘 안 보여요,2019. 3. 2.,2040,캔들/방향
"[??3시간 뒤 종료] 무수한 색이 만나 피워내는 한 줄기 빛, 블라썸의 캔들 메이킹",484,처음 영상은 별로였는데 영상 재촬영본은 좋네요,2019. 2. 28.,2040,캔들/방향
"[??3시간 뒤 종료] 무수한 색이 만나 피워내는 한 줄기 빛, 블라썸의 캔들 메이킹",484,중요한 팁이네요~~깨끗하게 사용할수있겠어요~^^,2019. 2. 6.,2040,캔들/방향
"[??3시간 뒤 종료] 무수한 색이 만나 피워내는 한 줄기 빛, 블라썸의 캔들 메이킹",none,none,,2040,캔들/방향
[??3시간 뒤 종료] 작고 소중해! 코바늘 인형 전문가 바이브리의 노하우 가득 인형 수업,99,신의손이신분이 하나하나 차분히 설명해주시니 인형이 만들어지는데 행복합니다!,2021. 4. 23.,1858,바느질/재봉
[??3시간 뒤 종료] 작고 소중해! 코바늘 인형 전문가 바이브리의 노하우 가득 인형 수업,99,항상 설명을 잘 해주시고 피드백도 잘 해주셔서 재미있게 잘 듣고 있어요~^^,2021. 4. 4.,1858,바느질/재봉
[??3시간 뒤 종료] 작고 소중해! 코바늘 인형 전문가 바이브리의 노하우 가득 인형 수업,99,"뜨게질 온라인 수업을 처음 들어보는거라 과연 동영상을 보면서 잘 따라갈 수 있을까..하는 생각을 했었는데, 저만의 기우였어요. 바이브리 선생님께서 너무나 잘 가르쳐주셔서 한번도 해메지 않고 잘 따라할 수 있었으니까요. 바이브리 샘의 수업을 신청하고 한참 뒤에 선생님의 강의 셋을 같이 들을 수 있는 자유이용권이 생겼다는걸 알게되서 안타까웠어요. 선생님의 다른 클래스도 듣고 싶다는 생각이 이번 클래스를 들으면서 생겼거든요. 일단 이번 수업은 완강을 했으니, 잠시 다른 수업 하나 듣고 자유이용권 신청하려고 합니다. 중복되는 수업과 재료는 다른 인형 만들 때 사용하면 되니까요. 바이브리샘~ 너무나 즐겁게 인형만들기에 집중했던 수업이었어요. 감사합니다. 여러가지 팁 알려주셔서요~~♡",2021. 3. 25.,1858,바느질/재봉
[??3시간 뒤 종료] 작고 소중해! 코바늘 인형 전문가 바이브리의 노하우 가득 인형 수업,99,어려운부분도 엄청 쉽게 알려주셔서 너무 좋았고 귀여운 인형들을 만나서 좋아요????,2021. 2. 27.,1858,바느질/재봉
[??3시간 뒤 종료] 작고 소중해! 코바늘 인형 전문가 바이브리의 노하우 가득 인형 수업,99,차근차근 설명 해 주시니 잘 모르겠어도 여러번 돌려보면되니 아주 좋습니다,2021. 2. 26.,1858,바느질/재봉
[??3시간 뒤 종료] 작고 소중해! 코바늘 인형 전문가 바이브리의 노하우 가득 인형 수업,99,처음 클래스강의를 들어보는건데 정말 체계적인것 같아요 작가님들이 영상도 잘 만들어 주셨지만 클래스의 세심한 부분들이 불편한점없이 수정도 많이하고 고민도 많이했겠다 싶네요ㅎㅎ,2021. 2. 20.,1858,바느질/재봉
[??3시간 뒤 종료] 작고 소중해! 코바늘 인형 전문가 바이브리의 노하우 가득 인형 수업,99,똥손도 인형 100마리는 만들수있게 하는 상세하고도 더 상세한 강의입니다,2021. 2. 14.,1858,바느질/재봉
[??3시간 뒤 종료] 작고 소중해! 코바늘 인형 전문가 바이브리의 노하우 가득 인형 수업,99,수업 동영상이 정말 쉬워요. 설명을 자세히. 세심하게 해주셔서 만드는데 모르는거없이 할 수 있어요. 선생님께서 피드백도 하나하나 너무 잘 해주셔서 좋습니다,2021. 2. 11.,1858,바느질/재봉
[??3시간 뒤 종료] 작고 소중해! 코바늘 인형 전문가 바이브리의 노하우 가득 인형 수업,99,상세히 알려주셔서 좋은데 강의 노트에는 그런 꿀팁들이 없어서 아쉬워요ㅠㅠ 노트가 좀 더 자세했으면 좋겠어요!!,2021. 2. 7.,1858,바느질/재봉
[??3시간 뒤 종료] 작고 소중해! 코바늘 인형 전문가 바이브리의 노하우 가득 인형 수업,99,꼼꼼하고 초보도 이해하기 쉽게 잘 설명이 되어있어서 배우는데 부담이 덜해요!! 너무 좋아요??,2021. 2. 4.,1858,바느질/재봉
[??3시간 뒤 종료] 작고 소중해! 코바늘 인형 전문가 바이브리의 노하우 가득 인형 수업,99,도안 설명이 쉽고 완성작은 정말 최고로 예쁩니다!,2021. 5. 5.,1858,바느질/재봉
[??3시간 뒤 종료] 작고 소중해! 코바늘 인형 전문가 바이브리의 노하우 가득 인형 수업,99,상세한 설명 덕분에 잘 따라가고 있습니다~,2021. 5. 3.,1858,바느질/재봉
[??3시간 뒤 종료] 작고 소중해! 코바늘 인형 전문가 바이브리의 노하우 가득 인형 수업,99,꾸준히 들을 수 있도록 한번 듣는 분량이 적당해요,2021. 5. 1.,1858,바느질/재봉
[??3시간 뒤 종료] 작고 소중해! 코바늘 인형 전문가 바이브리의 노하우 가득 인형 수업,99,쉽고 자세하게 설명해주셔서 정말 좋아요!,2021. 4. 22.,1858,바느질/재봉
[??3시간 뒤 종료] 작고 소중해! 코바늘 인형 전문가 바이브리의 노하우 가득 인형 수업,99,너무 강의를 쉽게 설명해주셔서 초보도 뜨기 쉬워요,2021. 3. 28.,1858,바느질/재봉
[??3시간 뒤 종료] 작고 소중해! 코바늘 인형 전문가 바이브리의 노하우 가득 인형 수업,99,선생님이 너무나 힘이 나게 응원해주시고 피드백을 잘 해주셔요!!,2021. 3. 22.,1858,바느질/재봉
[??3시간 뒤 종료] 작고 소중해! 코바늘 인형 전문가 바이브리의 노하우 가득 인형 수업,99,상세한 설명으로 초보자들도 쉽게 알수있었어요^^,2021. 2. 21.,1858,바느질/재봉
[??3시간 뒤 종료] 작고 소중해! 코바늘 인형 전문가 바이브리의 노하우 가득 인형 수업,99,영상이 쉽게 설명되어 있어 좋습니다!,2021. 2. 13.,1858,바느질/재봉
[??3시간 뒤 종료] 작고 소중해! 코바늘 인형 전문가 바이브리의 노하우 가득 인형 수업,99,차근차근 설명해주시는 거 너무 좋아요 ㅎㅎ,2021. 2. 11.,1858,바느질/재봉
[??3시간 뒤 종료] 작고 소중해! 코바늘 인형 전문가 바이브리의 노하우 가득 인형 수업,99,상세한 설명으로 인형만드는 재미가 엄청나네요!!!,2021. 2. 7.,1858,바느질/재봉
[??3시간 뒤 종료] 작고 소중해! 코바늘 인형 전문가 바이브리의 노하우 가득 인형 수업,99,아주 상세하게 잘 설명해주셔서 좋아요 ㅎㅎ,2021. 2. 3.,1858,바느질/재봉
[??3시간 뒤 종료] 작고 소중해! 코바늘 인형 전문가 바이브리의 노하우 가득 인형 수업,99,선생님 피드백도 좋고 재미있어요.,2021. 2. 7.,1858,바느질/재봉
[??3시간 뒤 종료] 작고 소중해! 코바늘 인형 전문가 바이브리의 노하우 가득 인형 수업,99,자세한 설명이 좋아요,2021. 2. 5.,1858,바느질/재봉
[??3시간 뒤 종료] 작고 소중해! 코바늘 인형 전문가 바이브리의 노하우 가득 인형 수업,99,좋아요!,2021. 5. 19.,1858,바느질/재봉
[??3시간 뒤 종료] 작고 소중해! 코바늘 인형 전문가 바이브리의 노하우 가득 인형 수업,99,좋아요!,2021. 5. 17.,1858,바느질/재봉
[??3시간 뒤 종료] 작고 소중해! 코바늘 인형 전문가 바이브리의 노하우 가득 인형 수업,99,좋아요!,2021. 5. 10.,1858,바느질/재봉
[??3시간 뒤 종료] 작고 소중해! 코바늘 인형 전문가 바이브리의 노하우 가득 인형 수업,99,좋아요!,2021. 5. 7.,1858,바느질/재봉
[??3시간 뒤 종료] 작고 소중해! 코바늘 인형 전문가 바이브리의 노하우 가득 인형 수업,99,좋아요!,2021. 5. 4.,1858,바느질/재봉
[??3시간 뒤 종료] 작고 소중해! 코바늘 인형 전문가 바이브리의 노하우 가득 인형 수업,99,좋아요!,2021. 4. 24.,1858,바느질/재봉
[??3시간 뒤 종료] 작고 소중해! 코바늘 인형 전문가 바이브리의 노하우 가득 인형 수업,99,좋아요!,2021. 4. 19.,1858,바느질/재봉
[??3시간 뒤 종료] 작고 소중해! 코바늘 인형 전문가 바이브리의 노하우 가득 인형 수업,99,좋아요!,2021. 4. 15.,1858,바느질/재봉
[??3시간 뒤 종료] 작고 소중해! 코바늘 인형 전문가 바이브리의 노하우 가득 인형 수업,99,좋아요!,2021. 4. 13.,1858,바느질/재봉
[??3시간 뒤 종료] 작고 소중해! 코바늘 인형 전문가 바이브리의 노하우 가득 인형 수업,99,좋아요!,2021. 4. 11.,1858,바느질/재봉
[??3시간 뒤 종료] 작고 소중해! 코바늘 인형 전문가 바이브리의 노하우 가득 인형 수업,99,좋아요!,2021. 4. 10.,1858,바느질/재봉
[??3시간 뒤 종료] 작고 소중해! 코바늘 인형 전문가 바이브리의 노하우 가득 인형 수업,99,좋아요!,2021. 4. 8.,1858,바느질/재봉
[??3시간 뒤 종료] 작고 소중해! 코바늘 인형 전문가 바이브리의 노하우 가득 인형 수업,99,좋아요!,2021. 4. 7.,1858,바느질/재봉
[??3시간 뒤 종료] 작고 소중해! 코바늘 인형 전문가 바이브리의 노하우 가득 인형 수업,99,좋아요!,2021. 4. 6.,1858,바느질/재봉
[??3시간 뒤 종료] 작고 소중해! 코바늘 인형 전문가 바이브리의 노하우 가득 인형 수업,99,좋아요!,2021. 4. 5.,1858,바느질/재봉
[??3시간 뒤 종료] 작고 소중해! 코바늘 인형 전문가 바이브리의 노하우 가득 인형 수업,99,좋아요!,2021. 4. 4.,1858,바느질/재봉
[??3시간 뒤 종료] 작고 소중해! 코바늘 인형 전문가 바이브리의 노하우 가득 인형 수업,99,좋아요!,2021. 4. 2.,1858,바느질/재봉
[??3시간 뒤 종료] 작고 소중해! 코바늘 인형 전문가 바이브리의 노하우 가득 인형 수업,99,좋아요!,2021. 4. 1.,1858,바느질/재봉
[??3시간 뒤 종료] 작고 소중해! 코바늘 인형 전문가 바이브리의 노하우 가득 인형 수업,99,좋아요!,2021. 4. 1.,1858,바느질/재봉
[??3시간 뒤 종료] 작고 소중해! 코바늘 인형 전문가 바이브리의 노하우 가득 인형 수업,99,좋아요!,2021. 3. 31.,1858,바느질/재봉
[??3시간 뒤 종료] 작고 소중해! 코바늘 인형 전문가 바이브리의 노하우 가득 인형 수업,99,좋아요!,2021. 3. 29.,1858,바느질/재봉
[??3시간 뒤 종료] 작고 소중해! 코바늘 인형 전문가 바이브리의 노하우 가득 인형 수업,99,좋아요!,2021. 3. 27.,1858,바느질/재봉
[??3시간 뒤 종료] 작고 소중해! 코바늘 인형 전문가 바이브리의 노하우 가득 인형 수업,99,좋아요!,2021. 3. 22.,1858,바느질/재봉
[??3시간 뒤 종료] 작고 소중해! 코바늘 인형 전문가 바이브리의 노하우 가득 인형 수업,99,좋아요!,2021. 3. 22.,1858,바느질/재봉
[??3시간 뒤 종료] 작고 소중해! 코바늘 인형 전문가 바이브리의 노하우 가득 인형 수업,99,좋아요!,2021. 3. 21.,1858,바느질/재봉
[??3시간 뒤 종료] 작고 소중해! 코바늘 인형 전문가 바이브리의 노하우 가득 인형 수업,99,좋아요!,2021. 3. 21.,1858,바느질/재봉
[??3시간 뒤 종료] 작고 소중해! 코바늘 인형 전문가 바이브리의 노하우 가득 인형 수업,99,좋아요!,2021. 3. 18.,1858,바느질/재봉
[??3시간 뒤 종료] 작고 소중해! 코바늘 인형 전문가 바이브리의 노하우 가득 인형 수업,99,좋아요!,2021. 3. 16.,1858,바느질/재봉
[??3시간 뒤 종료] 작고 소중해! 코바늘 인형 전문가 바이브리의 노하우 가득 인형 수업,99,좋아요!,2021. 3. 14.,1858,바느질/재봉
[??3시간 뒤 종료] 작고 소중해! 코바늘 인형 전문가 바이브리의 노하우 가득 인형 수업,99,아쉬웠어요...,2021. 3. 13.,1858,바느질/재봉
[??3시간 뒤 종료] 작고 소중해! 코바늘 인형 전문가 바이브리의 노하우 가득 인형 수업,99,좋아요!,2021. 3. 7.,1858,바느질/재봉
[??3시간 뒤 종료] 작고 소중해! 코바늘 인형 전문가 바이브리의 노하우 가득 인형 수업,99,좋아요!,2021. 3. 5.,1858,바느질/재봉
[??3시간 뒤 종료] 작고 소중해! 코바늘 인형 전문가 바이브리의 노하우 가득 인형 수업,99,좋아요!,2021. 3. 3.,1858,바느질/재봉
[??3시간 뒤 종료] 작고 소중해! 코바늘 인형 전문가 바이브리의 노하우 가득 인형 수업,99,좋아요!,2021. 3. 2.,1858,바느질/재봉
[??3시간 뒤 종료] 작고 소중해! 코바늘 인형 전문가 바이브리의 노하우 가득 인형 수업,99,아쉬웠어요...,2021. 3. 2.,1858,바느질/재봉
[??3시간 뒤 종료] 작고 소중해! 코바늘 인형 전문가 바이브리의 노하우 가득 인형 수업,99,좋아요!,2021. 3. 2.,1858,바느질/재봉
[??3시간 뒤 종료] 작고 소중해! 코바늘 인형 전문가 바이브리의 노하우 가득 인형 수업,99,아쉬웠어요...,2021. 3. 1.,1858,바느질/재봉
[??3시간 뒤 종료] 작고 소중해! 코바늘 인형 전문가 바이브리의 노하우 가득 인형 수업,99,좋아요!,2021. 3. 1.,1858,바느질/재봉
[??3시간 뒤 종료] 작고 소중해! 코바늘 인형 전문가 바이브리의 노하우 가득 인형 수업,99,좋아요!,2021. 2. 28.,1858,바느질/재봉
[??3시간 뒤 종료] 작고 소중해! 코바늘 인형 전문가 바이브리의 노하우 가득 인형 수업,99,좋아요!,2021. 2. 27.,1858,바느질/재봉
[??3시간 뒤 종료] 작고 소중해! 코바늘 인형 전문가 바이브리의 노하우 가득 인형 수업,99,좋아요!,2021. 2. 26.,1858,바느질/재봉
[??3시간 뒤 종료] 작고 소중해! 코바늘 인형 전문가 바이브리의 노하우 가득 인형 수업,99,좋아요!,2021. 2. 25.,1858,바느질/재봉
[??3시간 뒤 종료] 작고 소중해! 코바늘 인형 전문가 바이브리의 노하우 가득 인형 수업,99,좋아요!,2021. 2. 25.,1858,바느질/재봉
[??3시간 뒤 종료] 작고 소중해! 코바늘 인형 전문가 바이브리의 노하우 가득 인형 수업,99,좋아요!,2021. 2. 25.,1858,바느질/재봉
[??3시간 뒤 종료] 작고 소중해! 코바늘 인형 전문가 바이브리의 노하우 가득 인형 수업,99,좋아요!,2021. 2. 24.,1858,바느질/재봉
[??3시간 뒤 종료] 작고 소중해! 코바늘 인형 전문가 바이브리의 노하우 가득 인형 수업,99,좋아요!,2021. 2. 24.,1858,바느질/재봉
[??3시간 뒤 종료] 작고 소중해! 코바늘 인형 전문가 바이브리의 노하우 가득 인형 수업,99,좋아요!,2021. 2. 24.,1858,바느질/재봉
[??3시간 뒤 종료] 작고 소중해! 코바늘 인형 전문가 바이브리의 노하우 가득 인형 수업,99,좋아요!,2021. 2. 23.,1858,바느질/재봉
[??3시간 뒤 종료] 작고 소중해! 코바늘 인형 전문가 바이브리의 노하우 가득 인형 수업,99,좋아요!,2021. 2. 23.,1858,바느질/재봉
[??3시간 뒤 종료] 작고 소중해! 코바늘 인형 전문가 바이브리의 노하우 가득 인형 수업,99,좋아요!,2021. 2. 23.,1858,바느질/재봉
[??3시간 뒤 종료] 작고 소중해! 코바늘 인형 전문가 바이브리의 노하우 가득 인형 수업,99,좋아요!,2021. 2. 23.,1858,바느질/재봉
[??3시간 뒤 종료] 작고 소중해! 코바늘 인형 전문가 바이브리의 노하우 가득 인형 수업,99,좋아요!,2021. 2. 23.,1858,바느질/재봉
[??3시간 뒤 종료] 작고 소중해! 코바늘 인형 전문가 바이브리의 노하우 가득 인형 수업,99,좋아요!,2021. 2. 22.,1858,바느질/재봉
[??3시간 뒤 종료] 작고 소중해! 코바늘 인형 전문가 바이브리의 노하우 가득 인형 수업,99,좋아요!,2021. 2. 21.,1858,바느질/재봉
[??3시간 뒤 종료] 작고 소중해! 코바늘 인형 전문가 바이브리의 노하우 가득 인형 수업,99,좋아요!,2021. 2. 21.,1858,바느질/재봉
[??3시간 뒤 종료] 작고 소중해! 코바늘 인형 전문가 바이브리의 노하우 가득 인형 수업,99,좋아요!,2021. 2. 21.,1858,바느질/재봉
[??3시간 뒤 종료] 작고 소중해! 코바늘 인형 전문가 바이브리의 노하우 가득 인형 수업,99,좋아요!,2021. 2. 21.,1858,바느질/재봉
[??3시간 뒤 종료] 작고 소중해! 코바늘 인형 전문가 바이브리의 노하우 가득 인형 수업,99,좋아요!,2021. 2. 20.,1858,바느질/재봉
[??3시간 뒤 종료] 작고 소중해! 코바늘 인형 전문가 바이브리의 노하우 가득 인형 수업,99,좋아요!,2021. 2. 19.,1858,바느질/재봉
[??3시간 뒤 종료] 작고 소중해! 코바늘 인형 전문가 바이브리의 노하우 가득 인형 수업,99,좋아요!,2021. 2. 19.,1858,바느질/재봉
[??3시간 뒤 종료] 작고 소중해! 코바늘 인형 전문가 바이브리의 노하우 가득 인형 수업,99,좋아요!,2021. 2. 16.,1858,바느질/재봉
[??3시간 뒤 종료] 작고 소중해! 코바늘 인형 전문가 바이브리의 노하우 가득 인형 수업,99,좋아요!,2021. 2. 15.,1858,바느질/재봉
[??3시간 뒤 종료] 작고 소중해! 코바늘 인형 전문가 바이브리의 노하우 가득 인형 수업,99,좋아요!,2021. 2. 15.,1858,바느질/재봉
[??3시간 뒤 종료] 작고 소중해! 코바늘 인형 전문가 바이브리의 노하우 가득 인형 수업,99,좋아요!,2021. 2. 14.,1858,바느질/재봉
[??3시간 뒤 종료] 작고 소중해! 코바늘 인형 전문가 바이브리의 노하우 가득 인형 수업,99,좋아요!,2021. 2. 13.,1858,바느질/재봉
[??3시간 뒤 종료] 작고 소중해! 코바늘 인형 전문가 바이브리의 노하우 가득 인형 수업,99,좋아요!,2021. 2. 12.,1858,바느질/재봉
[??3시간 뒤 종료] 작고 소중해! 코바늘 인형 전문가 바이브리의 노하우 가득 인형 수업,99,좋아요!,2021. 2. 12.,1858,바느질/재봉
[??3시간 뒤 종료] 작고 소중해! 코바늘 인형 전문가 바이브리의 노하우 가득 인형 수업,99,좋아요!,2021. 2. 11.,1858,바느질/재봉
[??3시간 뒤 종료] 작고 소중해! 코바늘 인형 전문가 바이브리의 노하우 가득 인형 수업,99,좋아요!,2021. 2. 10.,1858,바느질/재봉
[??3시간 뒤 종료] 작고 소중해! 코바늘 인형 전문가 바이브리의 노하우 가득 인형 수업,99,좋아요!,2021. 2. 10.,1858,바느질/재봉
[??3시간 뒤 종료] 작고 소중해! 코바늘 인형 전문가 바이브리의 노하우 가득 인형 수업,99,좋아요!,2021. 2. 9.,1858,바느질/재봉
[??3시간 뒤 종료] 작고 소중해! 코바늘 인형 전문가 바이브리의 노하우 가득 인형 수업,99,좋아요!,2021. 2. 9.,1858,바느질/재봉
[??3시간 뒤 종료] 작고 소중해! 코바늘 인형 전문가 바이브리의 노하우 가득 인형 수업,99,좋아요!,2021. 2. 6.,1858,바느질/재봉
[??3시간 뒤 종료] 작고 소중해! 코바늘 인형 전문가 바이브리의 노하우 가득 인형 수업,99,좋아요!,2021. 2. 4.,1858,바느질/재봉
[??3시간 뒤 종료] 작고 소중해! 코바늘 인형 전문가 바이브리의 노하우 가득 인형 수업,99,좋아요!,2021. 2. 3.,1858,바느질/재봉
[??3시간 뒤 종료] 작고 소중해! 코바늘 인형 전문가 바이브리의 노하우 가득 인형 수업,99,좋아요!,2021. 2. 3.,1858,바느질/재봉
"[??3시간 뒤 종료] 부드럽고 따뜻한 그 향기, 필라캔들 그리고 비누",189,비누만드는게생각보다간단하고좋은거같아요양이얼만큼인지그램수만조금더세세하게표기해주면더좋을거같아요,2020. 11. 6.,1746,캔들/방향
"[??3시간 뒤 종료] 부드럽고 따뜻한 그 향기, 필라캔들 그리고 비누",189,세세하게 알려주시고 모르는부분은 댓글쓰면 늦지만 답글달아주셔서 괜찮았습니다,2020. 10. 30.,1746,캔들/방향
"[??3시간 뒤 종료] 부드럽고 따뜻한 그 향기, 필라캔들 그리고 비누",189,설명이 자세히 잘 되어있다고 생각했는데 하다보니 좀 더 부가 설명이 있었으면 좋겠단 생각이 들더라고요~ 다양한 활용방법이라든지요!,2019. 2. 23.,1746,캔들/방향
"[??3시간 뒤 종료] 부드럽고 따뜻한 그 향기, 필라캔들 그리고 비누",189,혼자 독학으로 해보고있었는데 배우니까 이해도잘되고 확실히 방법을 알아가는거같아요??,2019. 2. 7.,1746,캔들/방향
"[??3시간 뒤 종료] 부드럽고 따뜻한 그 향기, 필라캔들 그리고 비누",189,취미로 배우고있지만 요렇게 자세하게 설명이 없었더라면 다배우고나서도 기본이 탄탄하지 못했을거같아요:-) 친절한 설명 너무 좋아요<3,2018. 12. 21.,1746,캔들/방향
"[??3시간 뒤 종료] 부드럽고 따뜻한 그 향기, 필라캔들 그리고 비누",189,왁스를 녹여서 굳히는 내용의 연속인데 같은내용의 수업내용이 그저 모양과컬러만드를뿐인데 여러챕터로 돼어있어요,2018. 12. 12.,1746,캔들/방향
"[??3시간 뒤 종료] 부드럽고 따뜻한 그 향기, 필라캔들 그리고 비누",189,역사부터 과정 요약까지 정리해주시니까 너무 좋아요! 빨리 만들어보고싶어요,2018. 12. 11.,1746,캔들/방향
"[??3시간 뒤 종료] 부드럽고 따뜻한 그 향기, 필라캔들 그리고 비누",189,차분히 따라하기 쉽게 설명해주어 좋았습니다.,2020. 12. 23.,1746,캔들/방향
"[??3시간 뒤 종료] 부드럽고 따뜻한 그 향기, 필라캔들 그리고 비누",189,차근 차근해주시는 설명과 여러방법으로 재미가 잇는 강의!,2020. 7. 5.,1746,캔들/방향
